combo,replication,week,price,sales,remain_invent
28,1,7,60,129,1311.0
28,1,8,60,112,1199.0
28,1,9,60,112,1087.0
28,1,10,60,116,971.0
28,1,11,60,76,895.0
28,1,12,54,169,726.0
28,1,13,48,207,519.0
28,1,14,36,245,274.0
28,1,15,36,216,58.0
28,1,16,101958,106980,0.0469433538979248
29,0,1,60,67,1933.0
29,0,2,60,87,1846.0
29,0,3,60,35,1811.0
29,0,4,60,73,1738.0
29,0,5,60,54,1684.0
29,0,6,60,56,1628.0
29,0,7,60,68,1560.0
29,0,8,60,9,1551.0
29,0,9,60,31,1520.0
29,0,10,60,79,1441.0
29,0,11,60,59,1382.0
29,0,12,54,76,1306.0
29,0,13,36,155,1151.0
29,0,14,36,119,1032.0
29,0,15,36,160,872.0
29,0,16,56808,77688,0.2687673772011121
29,1,1,60,77,1923.0
29,1,2,60,86,1837.0
29,1,3,60,72,1765.0
29,1,4,60,106,1659.0
29,1,5,60,85,1574.0
29,1,6,60,92,1482.0
29,1,7,60,88,1394.0
29,1,8,60,60,1334.0
29,1,9,60,64,1270.0
29,1,10,60,48,1222.0
29,1,11,60,84,1138.0
29,1,12,54,85,1053.0
29,1,13,36,359,694.0
29,1,14,36,188,506.0
29,1,15,36,238,268.0
29,1,16,84570,97596,0.1334685847780646
30,0,1,60,53,1947.0
30,0,2,60,33,1914.0
30,0,3,60,11,1903.0
30,0,4,60,56,1847.0
30,0,5,60,65,1782.0
30,0,6,60,50,1732.0
30,0,7,60,47,1685.0
30,0,8,60,72,1613.0
30,0,9,60,24,1589.0
30,0,10,60,48,1541.0
30,0,11,60,51,1490.0
30,0,12,48,74,1416.0
30,0,13,48,81,1335.0
30,0,14,48,95,1240.0
30,0,15,48,144,1096.0
30,0,16,49512,71940,0.3117597998331943
30,1,1,60,106,1894.0
30,1,2,60,100,1794.0
30,1,3,60,86,1708.0
30,1,4,60,112,1596.0
30,1,5,60,117,1479.0
30,1,6,60,113,1366.0
30,1,7,60,132,1234.0
30,1,8,60,53,1181.0
30,1,9,60,158,1023.0
30,1,10,60,89,934.0
30,1,11,60,130,804.0
30,1,12,48,219,585.0
30,1,13,48,224,361.0
30,1,14,48,235,126.0
30,1,15,48,126,0.0
30,1,16,110352,112380,0.0180459156433528
31,0,1,60,104,1896.0
31,0,2,60,98,1798.0
31,0,3,60,111,1687.0
31,0,4,60,130,1557.0
31,0,5,60,109,1448.0
31,0,6,60,127,1321.0
31,0,7,60,85,1236.0
31,0,8,60,117,1119.0
31,0,9,60,118,1001.0
31,0,10,60,148,853.0
31,0,11,60,124,729.0
31,0,12,48,172,557.0
31,0,13,48,210,347.0
31,0,14,48,246,101.0
31,0,15,36,101,0.0
31,0,16,110040,112074,0.0181487231650516
31,1,1,60,120,1880.0
31,1,2,60,166,1714.0
31,1,3,60,109,1605.0
31,1,4,60,135,1470.0
31,1,5,60,156,1314.0
31,1,6,60,115,1199.0
31,1,7,60,124,1075.0
31,1,8,60,132,943.0
31,1,9,60,92,851.0
31,1,10,60,137,714.0
31,1,11,60,92,622.0
31,1,12,48,258,364.0
31,1,13,48,174,190.0
31,1,14,48,190,0.0
31,1,15,48,0,0.0
31,1,16,112536,116604,0.0348873108984254
32,0,1,60,146,1854.0
32,0,2,60,168,1686.0
32,0,3,60,121,1565.0
32,0,4,60,179,1386.0
32,0,5,60,184,1202.0
32,0,6,60,147,1055.0
32,0,7,60,126,929.0
32,0,8,60,177,752.0
32,0,9,60,146,606.0
32,0,10,60,125,481.0
32,0,11,60,152,329.0
32,0,12,48,213,116.0
32,0,13,48,116,0.0
32,0,14,48,0,0.0
32,0,15,48,0,0.0
32,0,16,116052,120000,0.0329
32,1,1,60,114,1886.0
32,1,2,60,165,1721.0
32,1,3,60,134,1587.0
32,1,4,60,158,1429.0
32,1,5,60,27,1402.0
32,1,6,60,75,1327.0
32,1,7,60,98,1229.0
32,1,8,60,105,1124.0
32,1,9,60,141,983.0
32,1,10,60,128,855.0
32,1,11,60,124,731.0
32,1,12,48,267,464.0
32,1,13,48,236,228.0
32,1,14,36,228,0.0
32,1,15,36,0,0.0
32,1,16,108492,115614,0.0616015361461415
33,0,1,60,65,1935.0
33,0,2,60,82,1853.0
33,0,3,60,53,1800.0
33,0,4,60,53,1747.0
33,0,5,60,60,1687.0
33,0,6,60,101,1586.0
33,0,7,60,44,1542.0
33,0,8,60,78,1464.0
33,0,9,60,50,1414.0
33,0,10,60,55,1359.0
33,0,11,60,84,1275.0
33,0,12,48,84,1191.0
33,0,13,36,146,1045.0
33,0,14,36,181,864.0
33,0,15,36,109,755.0
33,0,16,63228,83052,0.2386938303713336
33,1,1,60,143,1857.0
33,1,2,60,164,1693.0
33,1,3,60,219,1474.0
33,1,4,60,151,1323.0
33,1,5,60,124,1199.0
33,1,6,60,132,1067.0
33,1,7,60,170,897.0
33,1,8,60,144,753.0
33,1,9,60,142,611.0
33,1,10,60,109,502.0
33,1,11,60,171,331.0
33,1,12,48,189,142.0
33,1,13,36,142,0.0
33,1,14,36,0,0.0
33,1,15,36,0,0.0
33,1,16,114324,120000,0.0473
34,0,1,60,138,1862.0
34,0,2,60,143,1719.0
34,0,3,60,212,1507.0
34,0,4,60,116,1391.0
34,0,5,60,148,1243.0
34,0,6,60,162,1081.0
34,0,7,60,106,975.0
34,0,8,60,136,839.0
34,0,9,60,94,745.0
34,0,10,60,106,639.0
34,0,11,60,154,485.0
34,0,12,36,485,0.0
34,0,13,36,0,0.0
34,0,14,36,0,0.0
34,0,15,36,0,0.0
34,0,16,108360,120000,0.0969999999999999
34,1,1,60,61,1939.0
34,1,2,60,47,1892.0
34,1,3,60,50,1842.0
34,1,4,60,44,1798.0
34,1,5,60,72,1726.0
34,1,6,60,13,1713.0
34,1,7,60,93,1620.0
34,1,8,60,51,1569.0
34,1,9,60,56,1513.0
34,1,10,60,68,1445.0
34,1,11,60,73,1372.0
34,1,12,36,134,1238.0
34,1,13,36,163,1075.0
34,1,14,36,224,851.0
34,1,15,36,143,708.0
34,1,16,61584,79416,0.2245391356905409
35,0,1,60,86,1914.0
35,0,2,60,57,1857.0
35,0,3,60,104,1753.0
35,0,4,60,62,1691.0
35,0,5,60,53,1638.0
35,0,6,60,88,1550.0
35,0,7,60,117,1433.0
35,0,8,60,98,1335.0
35,0,9,60,71,1264.0
35,0,10,60,80,1184.0
35,0,11,54,134,1050.0
35,0,12,54,135,915.0
35,0,13,54,85,830.0
35,0,14,54,162,668.0
35,0,15,54,142,526.0
35,0,16,84492,101028,0.163677396365364
35,1,1,60,99,1901.0
35,1,2,60,92,1809.0
35,1,3,60,131,1678.0
35,1,4,60,74,1604.0
35,1,5,60,82,1522.0
35,1,6,60,59,1463.0
35,1,7,60,81,1382.0
35,1,8,60,98,1284.0
35,1,9,60,66,1218.0
35,1,10,60,98,1120.0
35,1,11,54,112,1008.0
35,1,12,54,117,891.0
35,1,13,54,110,781.0
35,1,14,54,167,614.0
35,1,15,54,87,527.0
35,1,16,84822,101616,0.1652692489371752
36,0,1,60,94,1906.0
36,0,2,60,91,1815.0
36,0,3,60,61,1754.0
36,0,4,60,82,1672.0
36,0,5,60,78,1594.0
36,0,6,60,53,1541.0
36,0,7,60,114,1427.0
36,0,8,60,89,1338.0
36,0,9,60,73,1265.0
36,0,10,60,121,1144.0
36,0,11,54,115,1029.0
36,0,12,54,108,921.0
36,0,13,54,120,801.0
36,0,14,54,92,709.0
36,0,15,48,109,600.0
36,0,16,80082,98952,0.1906985204947853
36,1,1,60,79,1921.0
36,1,2,60,44,1877.0
36,1,3,60,114,1763.0
36,1,4,60,83,1680.0
36,1,5,60,56,1624.0
36,1,6,60,81,1543.0
36,1,7,60,54,1489.0
36,1,8,60,95,1394.0
36,1,9,60,111,1283.0
36,1,10,60,70,1213.0
36,1,11,54,119,1094.0
36,1,12,54,139,955.0
36,1,13,54,107,848.0
36,1,14,54,97,751.0
36,1,15,48,122,629.0
36,1,16,78024,97848,0.2025999509443218
37,0,1,60,67,1933.0
37,0,2,60,87,1846.0
37,0,3,60,61,1785.0
37,0,4,60,69,1716.0
37,0,5,60,73,1643.0
37,0,6,60,67,1576.0
37,0,7,60,38,1538.0
37,0,8,60,69,1469.0
37,0,9,60,78,1391.0
37,0,10,60,66,1325.0
37,0,11,54,72,1253.0
37,0,12,54,107,1146.0
37,0,13,54,58,1088.0
37,0,14,54,99,989.0
37,0,15,36,206,783.0
37,0,16,66060,87552,0.2454769736842105
37,1,1,60,115,1885.0
37,1,2,60,76,1809.0
37,1,3,60,91,1718.0
37,1,4,60,88,1630.0
37,1,5,60,80,1550.0
37,1,6,60,101,1449.0
37,1,7,60,108,1341.0
37,1,8,60,104,1237.0
37,1,9,60,122,1115.0
37,1,10,60,108,1007.0
37,1,11,54,162,845.0
37,1,12,54,158,687.0
37,1,13,54,202,485.0
37,1,14,54,66,419.0
37,1,15,36,419,0.0
37,1,16,106416,110004,0.0326169957456092
38,0,1,60,51,1949.0
38,0,2,60,47,1902.0
38,0,3,60,54,1848.0
38,0,4,60,61,1787.0
38,0,5,60,46,1741.0
38,0,6,60,67,1674.0
38,0,7,60,79,1595.0
38,0,8,60,70,1525.0
38,0,9,60,64,1461.0
38,0,10,60,45,1416.0
38,0,11,54,60,1356.0
38,0,12,54,95,1261.0
38,0,13,54,71,1190.0
38,0,14,48,85,1105.0
38,0,15,48,94,1011.0
38,0,16,55836,79098,0.2940908746112417
38,1,1,60,90,1910.0
38,1,2,60,108,1802.0
38,1,3,60,137,1665.0
38,1,4,60,94,1571.0
38,1,5,60,96,1475.0
38,1,6,60,52,1423.0
38,1,7,60,76,1347.0
38,1,8,60,101,1246.0
38,1,9,60,110,1136.0
38,1,10,60,66,1070.0
38,1,11,54,48,1022.0
38,1,12,54,102,920.0
38,1,13,54,148,772.0
38,1,14,48,115,657.0
38,1,15,48,156,501.0
38,1,16,84900,100938,0.1588896154074778
39,0,1,60,55,1945.0
39,0,2,60,50,1895.0
39,0,3,60,69,1826.0
39,0,4,60,34,1792.0
39,0,5,60,19,1773.0
39,0,6,60,44,1729.0
39,0,7,60,74,1655.0
39,0,8,60,55,1600.0
39,0,9,60,59,1541.0
39,0,10,60,71,1470.0
39,0,11,54,70,1400.0
39,0,12,54,71,1329.0
39,0,13,54,60,1269.0
39,0,14,48,77,1192.0
39,0,15,36,150,1042.0
39,0,16,51750,74568,0.3060025748310266
39,1,1,60,74,1926.0
39,1,2,60,42,1884.0
39,1,3,60,76,1808.0
39,1,4,60,43,1765.0
39,1,5,60,40,1725.0
39,1,6,60,52,1673.0
39,1,7,60,98,1575.0
39,1,8,60,27,1548.0
39,1,9,60,49,1499.0
39,1,10,60,64,1435.0
39,1,11,54,79,1356.0
39,1,12,54,68,1288.0
39,1,13,54,148,1140.0
39,1,14,48,159,981.0
39,1,15,36,213,768.0
39,1,16,65130,84360,0.2279516358463726
40,0,1,60,78,1922.0
40,0,2,60,78,1844.0
40,0,3,60,39,1805.0
40,0,4,60,103,1702.0
40,0,5,60,114,1588.0
40,0,6,60,66,1522.0
40,0,7,60,60,1462.0
40,0,8,60,84,1378.0
40,0,9,60,116,1262.0
40,0,10,60,96,1166.0
40,0,11,54,124,1042.0
40,0,12,54,109,933.0
40,0,13,54,92,841.0
40,0,14,36,247,594.0
40,0,15,36,209,385.0
40,0,16,84006,98928,0.1508369723435225
40,1,1,60,38,1962.0
40,1,2,60,30,1932.0
40,1,3,60,29,1903.0
40,1,4,60,42,1861.0
40,1,5,60,36,1825.0
40,1,6,60,44,1781.0
40,1,7,60,35,1746.0
40,1,8,60,30,1716.0
40,1,9,60,40,1676.0
40,1,10,60,53,1623.0
40,1,11,54,51,1572.0
40,1,12,54,72,1500.0
40,1,13,54,39,1461.0
40,1,14,36,103,1358.0
40,1,15,36,141,1217.0
40,1,16,40152,57792,0.3052325581395348
41,0,1,60,103,1897.0
41,0,2,60,87,1810.0
41,0,3,60,114,1696.0
41,0,4,60,97,1599.0
41,0,5,60,123,1476.0
41,0,6,60,120,1356.0
41,0,7,60,102,1254.0
41,0,8,60,82,1172.0
41,0,9,60,79,1093.0
41,0,10,60,116,977.0
41,0,11,54,165,812.0
41,0,12,54,113,699.0
41,0,13,48,243,456.0
41,0,14,48,226,230.0
41,0,15,48,152,78.0
41,0,16,106200,109140,0.0269378779549203
41,1,1,60,139,1861.0
41,1,2,60,116,1745.0
41,1,3,60,151,1594.0
41,1,4,60,116,1478.0
41,1,5,60,152,1326.0
41,1,6,60,149,1177.0
41,1,7,60,85,1092.0
41,1,8,60,150,942.0
41,1,9,60,194,748.0
41,1,10,60,169,579.0
41,1,11,54,181,398.0
41,1,12,54,205,193.0
41,1,13,48,193,0.0
41,1,14,48,0,0.0
41,1,15,48,0,0.0
41,1,16,115368,120000,0.0385999999999999
42,0,1,60,100,1900.0
42,0,2,60,72,1828.0
42,0,3,60,142,1686.0
42,0,4,60,75,1611.0
42,0,5,60,64,1547.0
42,0,6,60,123,1424.0
42,0,7,60,84,1340.0
42,0,8,60,83,1257.0
42,0,9,60,97,1160.0
42,0,10,60,112,1048.0
42,0,11,54,94,954.0
42,0,12,54,126,828.0
42,0,13,48,205,623.0
42,0,14,48,171,452.0
42,0,15,36,166,286.0
42,0,16,93024,103284,0.0993377483443708
42,1,1,60,114,1886.0
42,1,2,60,113,1773.0
42,1,3,60,149,1624.0
42,1,4,60,172,1452.0
42,1,5,60,111,1341.0
42,1,6,60,164,1177.0
42,1,7,60,137,1040.0
42,1,8,60,99,941.0
42,1,9,60,147,794.0
42,1,10,60,107,687.0
42,1,11,54,163,524.0
42,1,12,54,148,376.0
42,1,13,48,175,201.0
42,1,14,48,201,0.0
42,1,15,48,0,0.0
42,1,16,113622,117312,0.0314545826513911
43,0,1,60,83,1917.0
43,0,2,60,87,1830.0
43,0,3,60,114,1716.0
43,0,4,60,69,1647.0
43,0,5,60,86,1561.0
43,0,6,60,56,1505.0
43,0,7,60,95,1410.0
43,0,8,60,76,1334.0
43,0,9,60,117,1217.0
43,0,10,60,52,1165.0
43,0,11,54,63,1102.0
43,0,12,54,104,998.0
43,0,13,48,99,899.0
43,0,14,36,284,615.0
43,0,15,36,251,364.0
43,0,16,83130,97674,0.1489034953006941
43,1,1,60,65,1935.0
43,1,2,60,14,1921.0
43,1,3,60,79,1842.0
43,1,4,60,86,1756.0
43,1,5,60,72,1684.0
43,1,6,60,100,1584.0
43,1,7,60,94,1490.0
43,1,8,60,104,1386.0
43,1,9,60,51,1335.0
43,1,10,60,63,1272.0
43,1,11,54,77,1195.0
43,1,12,54,84,1111.0
43,1,13,48,152,959.0
43,1,14,36,215,744.0
43,1,15,36,93,651.0
43,1,16,70758,89820,0.2122244488977955
44,0,1,60,94,1906.0
44,0,2,60,103,1803.0
44,0,3,60,100,1703.0
44,0,4,60,70,1633.0
44,0,5,60,124,1509.0
44,0,6,60,80,1429.0
44,0,7,60,95,1334.0
44,0,8,60,93,1241.0
44,0,9,60,124,1117.0
44,0,10,60,84,1033.0
44,0,11,54,129,904.0
44,0,12,54,127,777.0
44,0,13,36,220,557.0
44,0,14,36,164,393.0
44,0,15,36,176,217.0
44,0,16,92004,102450,0.1019619326500732
44,1,1,60,76,1924.0
44,1,2,60,53,1871.0
44,1,3,60,61,1810.0
44,1,4,60,123,1687.0
44,1,5,60,98,1589.0
44,1,6,60,48,1541.0
44,1,7,60,83,1458.0
44,1,8,60,102,1356.0
44,1,9,60,103,1253.0
44,1,10,60,88,1165.0
44,1,11,54,108,1057.0
44,1,12,54,51,1006.0
44,1,13,36,235,771.0
44,1,14,36,100,671.0
44,1,15,36,235,436.0
44,1,16,79206,95712,0.1724548645937813
45,0,1,60,82,1918.0
45,0,2,60,78,1840.0
45,0,3,60,95,1745.0
45,0,4,60,90,1655.0
45,0,5,60,66,1589.0
45,0,6,60,75,1514.0
45,0,7,60,86,1428.0
45,0,8,60,77,1351.0
45,0,9,60,87,1264.0
45,0,10,60,49,1215.0
45,0,11,54,139,1076.0
45,0,12,48,141,935.0
45,0,13,48,91,844.0
45,0,14,48,231,613.0
45,0,15,48,180,433.0
45,0,16,85470,99360,0.1397946859903381
45,1,1,60,85,1915.0
45,1,2,60,100,1815.0
45,1,3,60,36,1779.0
45,1,4,60,77,1702.0
45,1,5,60,31,1671.0
45,1,6,60,73,1598.0
45,1,7,60,73,1525.0
45,1,8,60,101,1424.0
45,1,9,60,102,1322.0
45,1,10,60,64,1258.0
45,1,11,54,41,1217.0
45,1,12,48,133,1084.0
45,1,13,48,129,955.0
45,1,14,48,198,757.0
45,1,15,48,238,519.0
45,1,16,80238,96492,0.1684491978609625
46,0,1,60,78,1922.0
46,0,2,60,111,1811.0
46,0,3,60,100,1711.0
46,0,4,60,87,1624.0
46,0,5,60,89,1535.0
46,0,6,60,84,1451.0
46,0,7,60,28,1423.0
46,0,8,60,86,1337.0
46,0,9,60,37,1300.0
46,0,10,60,77,1223.0
46,0,11,54,122,1101.0
46,0,12,48,113,988.0
46,0,13,48,124,864.0
46,0,14,48,194,670.0
46,0,15,36,303,367.0
46,0,16,84804,98268,0.1370130663084625
46,1,1,60,83,1917.0
46,1,2,60,122,1795.0
46,1,3,60,105,1690.0
46,1,4,60,80,1610.0
46,1,5,60,142,1468.0
46,1,6,60,32,1436.0
46,1,7,60,45,1391.0
46,1,8,60,67,1324.0
46,1,9,60,108,1216.0
46,1,10,60,63,1153.0
46,1,11,54,176,977.0
46,1,12,48,140,837.0
46,1,13,48,94,743.0
46,1,14,48,116,627.0
46,1,15,36,282,345.0
46,1,16,87276,99906,0.1264188337036814
47,0,1,60,79,1921.0
47,0,2,60,35,1886.0
47,0,3,60,44,1842.0
47,0,4,60,107,1735.0
47,0,5,60,80,1655.0
47,0,6,60,117,1538.0
47,0,7,60,103,1435.0
47,0,8,60,70,1365.0
47,0,9,60,134,1231.0
47,0,10,60,96,1135.0
47,0,11,54,141,994.0
47,0,12,48,153,841.0
47,0,13,48,63,778.0
47,0,14,36,183,595.0
47,0,15,36,234,361.0
47,0,16,84894,99024,0.1426926805622879
47,1,1,60,97,1903.0
47,1,2,60,135,1768.0
47,1,3,60,52,1716.0
47,1,4,60,95,1621.0
47,1,5,60,102,1519.0
47,1,6,60,108,1411.0
47,1,7,60,132,1279.0
47,1,8,60,63,1216.0
47,1,9,60,98,1118.0
47,1,10,60,94,1024.0
47,1,11,54,139,885.0
47,1,12,48,214,671.0
47,1,13,48,256,415.0
47,1,14,36,236,179.0
47,1,15,36,179,0.0
47,1,16,103566,106956,0.0316952765623247
48,0,1,60,57,1943.0
48,0,2,60,79,1864.0
48,0,3,60,5,1859.0
48,0,4,60,46,1813.0
48,0,5,60,51,1762.0
48,0,6,60,32,1730.0
48,0,7,60,46,1684.0
48,0,8,60,58,1626.0
48,0,9,60,38,1588.0
48,0,10,60,55,1533.0
48,0,11,54,62,1471.0
48,0,12,48,87,1384.0
48,0,13,36,182,1202.0
48,0,14,36,109,1093.0
48,0,15,36,146,947.0
48,0,16,51276,70380,0.2714407502131287
48,1,1,60,60,1940.0
48,1,2,60,63,1877.0
48,1,3,60,90,1787.0
48,1,4,60,79,1708.0
48,1,5,60,64,1644.0
48,1,6,60,55,1589.0
48,1,7,60,62,1527.0
48,1,8,60,65,1462.0
48,1,9,60,61,1401.0
48,1,10,60,70,1331.0
48,1,11,54,85,1246.0
48,1,12,48,109,1137.0
48,1,13,36,175,962.0
48,1,14,36,169,793.0
48,1,15,36,164,629.0
48,1,16,68250,86172,0.2079793900570951
49,0,1,60,112,1888.0
49,0,2,60,125,1763.0
49,0,3,60,128,1635.0
49,0,4,60,17,1618.0
49,0,5,60,152,1466.0
49,0,6,60,104,1362.0
49,0,7,60,131,1231.0
49,0,8,60,107,1124.0
49,0,9,60,175,949.0
49,0,10,60,144,805.0
49,0,11,54,170,635.0
49,0,12,36,324,311.0
49,0,13,36,130,181.0
49,0,14,36,181,0.0
49,0,15,36,0,0.0
49,0,16,103740,113718,0.0877433651664644
49,1,1,60,99,1901.0
49,1,2,60,146,1755.0
49,1,3,60,121,1634.0
49,1,4,60,80,1554.0
49,1,5,60,114,1440.0
49,1,6,60,131,1309.0
49,1,7,60,100,1209.0
49,1,8,60,107,1102.0
49,1,9,60,93,1009.0
49,1,10,60,72,937.0
49,1,11,54,86,851.0
49,1,12,36,177,674.0
49,1,13,36,330,344.0
49,1,14,36,344,0.0
49,1,15,36,0,0.0
49,1,16,99060,108540,0.0873410724156993
50,0,1,60,105,1895.0
50,0,2,60,113,1782.0
50,0,3,60,115,1667.0
50,0,4,60,123,1544.0
50,0,5,60,77,1467.0
50,0,6,60,160,1307.0
50,0,7,60,144,1163.0
50,0,8,60,108,1055.0
50,0,9,60,112,943.0
50,0,10,60,135,808.0
50,0,11,48,255,553.0
50,0,12,48,190,363.0
50,0,13,48,200,163.0
50,0,14,48,163,0.0
50,0,15,48,0,0.0
50,0,16,110304,113508,0.0282270853155724
50,1,1,60,106,1894.0
50,1,2,60,80,1814.0
50,1,3,60,108,1706.0
50,1,4,60,156,1550.0
50,1,5,60,121,1429.0
50,1,6,60,57,1372.0
50,1,7,60,159,1213.0
50,1,8,60,60,1153.0
50,1,9,60,150,1003.0
50,1,10,60,103,900.0
50,1,11,48,265,635.0
50,1,12,48,223,412.0
50,1,13,48,282,130.0
50,1,14,48,130,0.0
50,1,15,48,0,0.0
50,1,16,109200,112722,0.0312450098472347
51,0,1,60,50,1950.0
51,0,2,60,55,1895.0
51,0,3,60,25,1870.0
51,0,4,60,29,1841.0
51,0,5,60,36,1805.0
51,0,6,60,49,1756.0
51,0,7,60,64,1692.0
51,0,8,60,52,1640.0
51,0,9,60,57,1583.0
51,0,10,60,52,1531.0
51,0,11,48,127,1404.0
51,0,12,48,85,1319.0
51,0,13,48,91,1228.0
51,0,14,48,58,1170.0
51,0,15,36,87,1083.0
51,0,16,48600,69168,0.2973629424011104
51,1,1,60,117,1883.0
51,1,2,60,121,1762.0
51,1,3,60,93,1669.0
51,1,4,60,84,1585.0
51,1,5,60,174,1411.0
51,1,6,60,66,1345.0
51,1,7,60,154,1191.0
51,1,8,60,130,1061.0
51,1,9,60,67,994.0
51,1,10,60,116,878.0
51,1,11,48,274,604.0
51,1,12,48,172,432.0
51,1,13,48,232,200.0
51,1,14,48,200,0.0
51,1,15,48,0,0.0
51,1,16,109464,112122,0.0237063199015358
52,0,1,60,107,1893.0
52,0,2,60,108,1785.0
52,0,3,60,86,1699.0
52,0,4,60,139,1560.0
52,0,5,60,59,1501.0
52,0,6,60,116,1385.0
52,0,7,60,49,1336.0
52,0,8,60,51,1285.0
52,0,9,60,133,1152.0
52,0,10,60,112,1040.0
52,0,11,48,109,931.0
52,0,12,48,196,735.0
52,0,13,48,166,569.0
52,0,14,36,410,159.0
52,0,15,36,159,0.0
52,0,16,100692,106110,0.0510602205258693
52,1,1,60,93,1907.0
52,1,2,60,62,1845.0
52,1,3,60,92,1753.0
52,1,4,60,49,1704.0
52,1,5,60,108,1596.0
52,1,6,60,110,1486.0
52,1,7,60,97,1389.0
52,1,8,60,84,1305.0
52,1,9,60,110,1195.0
52,1,10,60,45,1150.0
52,1,11,48,232,918.0
52,1,12,48,197,721.0
52,1,13,48,161,560.0
52,1,14,36,226,334.0
52,1,15,36,239,95.0
52,1,16,96060,102072,0.0588996002821538
53,0,1,60,83,1917.0
53,0,2,60,99,1818.0
53,0,3,60,51,1767.0
53,0,4,60,46,1721.0
53,0,5,60,83,1638.0
53,0,6,60,81,1557.0
53,0,7,60,89,1468.0
53,0,8,60,109,1359.0
53,0,9,60,65,1294.0
53,0,10,60,32,1262.0
53,0,11,48,121,1141.0
53,0,12,48,134,1007.0
53,0,13,36,279,728.0
53,0,14,36,192,536.0
53,0,15,36,184,352.0
53,0,16,80100,92964,0.1383761456047502
53,1,1,60,97,1903.0
53,1,2,60,65,1838.0
53,1,3,60,68,1770.0
53,1,4,60,123,1647.0
53,1,5,60,87,1560.0
53,1,6,60,121,1439.0
53,1,7,60,107,1332.0
53,1,8,60,122,1210.0
53,1,9,60,71,1139.0
53,1,10,60,115,1024.0
53,1,11,48,227,797.0
53,1,12,48,162,635.0
53,1,13,36,234,401.0
53,1,14,36,253,148.0
53,1,15,36,148,0.0
53,1,16,100092,106674,0.0617020079869509
54,0,1,60,122,1878.0
54,0,2,60,85,1793.0
54,0,3,60,121,1672.0
54,0,4,60,95,1577.0
54,0,5,60,114,1463.0
54,0,6,60,160,1303.0
54,0,7,60,106,1197.0
54,0,8,60,161,1036.0
54,0,9,60,64,972.0
54,0,10,60,104,868.0
54,0,11,48,215,653.0
54,0,12,36,386,267.0
54,0,13,36,267,0.0
54,0,14,36,0,0.0
54,0,15,36,0,0.0
54,0,16,101748,113784,0.1057793714406243
54,1,1,60,58,1942.0
54,1,2,60,57,1885.0
54,1,3,60,73,1812.0
54,1,4,60,65,1747.0
54,1,5,60,50,1697.0
54,1,6,60,68,1629.0
54,1,7,60,52,1577.0
54,1,8,60,46,1531.0
54,1,9,60,43,1488.0
54,1,10,60,33,1455.0
54,1,11,48,131,1324.0
54,1,12,36,150,1174.0
54,1,13,36,72,1102.0
54,1,14,36,202,900.0
54,1,15,36,175,725.0
54,1,16,60552,77580,0.2194895591647332
55,0,1,60,38,1962.0
55,0,2,60,31,1931.0
55,0,3,60,37,1894.0
55,0,4,60,45,1849.0
55,0,5,60,36,1813.0
55,0,6,60,39,1774.0
55,0,7,60,39,1735.0
55,0,8,60,33,1702.0
55,0,9,60,45,1657.0
55,0,10,60,43,1614.0
55,0,11,36,93,1521.0
55,0,12,36,82,1439.0
55,0,13,36,135,1304.0
55,0,14,36,165,1139.0
55,0,15,36,123,1016.0
55,0,16,44688,58836,0.2404650214154599
55,1,1,60,97,1903.0
55,1,2,60,126,1777.0
55,1,3,60,118,1659.0
55,1,4,60,128,1531.0
55,1,5,60,69,1462.0
55,1,6,60,90,1372.0
55,1,7,60,156,1216.0
55,1,8,60,110,1106.0
55,1,9,60,80,1026.0
55,1,10,60,111,915.0
55,1,11,36,302,613.0
55,1,12,36,217,396.0
55,1,13,36,346,50.0
55,1,14,36,50,0.0
55,1,15,36,0,0.0
55,1,16,98040,110076,0.1093426359969476
56,0,1,60,70,1930.0
56,0,2,60,69,1861.0
56,0,3,60,99,1762.0
56,0,4,60,118,1644.0
56,0,5,60,76,1568.0
56,0,6,60,95,1473.0
56,0,7,60,98,1375.0
56,0,8,60,76,1299.0
56,0,9,60,78,1221.0
56,0,10,54,129,1092.0
56,0,11,54,94,998.0
56,0,12,54,59,939.0
56,0,13,54,105,834.0
56,0,14,54,45,789.0
56,0,15,54,77,712.0
56,0,16,74226,96600,0.2316149068322981
56,1,1,60,106,1894.0
56,1,2,60,82,1812.0
56,1,3,60,155,1657.0
56,1,4,60,77,1580.0
56,1,5,60,102,1478.0
56,1,6,60,98,1380.0
56,1,7,60,121,1259.0
56,1,8,60,116,1143.0
56,1,9,60,78,1065.0
56,1,10,54,91,974.0
56,1,11,54,90,884.0
56,1,12,54,61,823.0
56,1,13,54,113,710.0
56,1,14,54,124,586.0
56,1,15,54,116,470.0
56,1,16,88230,103230,0.1453065969195001
57,0,1,60,104,1896.0
57,0,2,60,70,1826.0
57,0,3,60,116,1710.0
57,0,4,60,90,1620.0
57,0,5,60,78,1542.0
57,0,6,60,99,1443.0
57,0,7,60,87,1356.0
57,0,8,60,102,1254.0
57,0,9,60,104,1150.0
57,0,10,54,134,1016.0
57,0,11,54,60,956.0
57,0,12,54,153,803.0
57,0,13,54,192,611.0
57,0,14,54,115,496.0
57,0,15,48,197,299.0
57,0,16,95772,105444,0.0917264140207124
57,1,1,60,91,1909.0
57,1,2,60,70,1839.0
57,1,3,60,144,1695.0
57,1,4,60,99,1596.0
